,id,breed,breed_int
8301,cfcab9b961c4dca7804e7159d8bd3d60,miniature_poodle,74
4183,680d7f247d8303c0cd1c4a1283bb3d25,pomeranian,6
115,02c90d8109d9a48739b9887349d92b1f,airedale,11
7774,c28f1f46775257d6830693702657390e,curly-coated_retriever,100
9486,edc0b13c478a6e50e9e8c3acd181d885,italian_greyhound,28
5425,88dccc33cd5ea95900a170623800ee6d,blenheim_spaniel,17
5632,8e0e9d43edac86c555d515a2a9afd252,malamute,67
126,02f6152a9401568d695234d33bb6c37d,miniature_schnauzer,80
909,164a194e9bf8819523235879eb0c2698,weimaraner,48
2786,447fb3c3e90378c69e71208ff3ce8803,golden_retriever,117
3230,5028e6d3dd8b92c390d7affe31a0eac1,ibizan_hound,30
2064,339c285a763d61930b7c157c58a733f3,dandie_dinmont,35
8648,d91761b9302c37487710a4d8f890ba97,tibetan_terrier,10
1638,288e71dd1a3d2fffda7647a7dc94d71f,bull_mastiff,94
3996,633f5c9024dc628fb603e42dcc796000,pembroke,29
4090,65cfb85a00cf1ad2424c70656e9d3dc6,beagle,14
8293,cfaf6ea651f31e1ab10d384b84cebff1,great_pyrenees,7
3151,4dce65a2f4238d6cc4d291a7c8c92c90,miniature_pinscher,16
7002,af87254221899ae2347592b26f23a449,entlebucher,3
1309,206b7ea4d79d94742ce9731aad96d031,great_pyrenees,7
7713,c0f768f1265e116dba127a8f904ee376,miniature_pinscher,16
4182,680a84b9565cf178d95cc02b6f66969e,malinois,98
3850,5f600d2a1dbdcb0249183fd98b81ef23,english_setter,55
9063,e3b0ae3127ce33aecce9f512db0051e1,pembroke,29
3655,5b0f7cff2d9bc9b7caabf8de7d5864bb,chihuahua,106
2625,4106bc7cf624fdd142cbf0000a53640b,great_pyrenees,7
537,0d30e235aebdde78be6e2a59becb582d,golden_retriever,117
4668,74f4fa04d8752fff46c4d10fafe3e072,eskimo_dog,118
2216,379932cedeaba8c3bc3661a16560036b,sealyham_terrier,37
4675,7515d9c6b41d7b8bb0c7fda05278e16d,norfolk_terrier,53
433,0a688b0783f472c84bbfe1c56efea1c6,mexican_hairless,69
2816,453e69030d1e29183f2d21ceae12d668,welsh_springer_spaniel,73
8716,daccbd24a803594b1860570d839ae3bf,brabancon_griffon,116
2987,49d179db1a0dfe894d9d164704403cd7,english_setter,55
6280,9e876636758732bae4a7e870e699bf74,greater_swiss_mountain_dog,56
6571,a560b3e2b9403610346568f640278c89,silky_terrier,34
9890,f89bc5490cbc1b17dc0be9c5bdd4f224,african_hunting_dog,44
6204,9c6f8f10027e0076ba75d10bfc3232a4,shih-tzu,5
8553,d6a2e5bacf224fcbb6fafff451bd1bd2,pembroke,29
3280,51719bfab3c1ce51b015ba3976446071,wire-haired_fox_terrier,60
5756,91769e1a1f3d0701d3b2d947d87dec0a,german_shepherd,113
3652,5ae8cb7df401c18656960ab5053757aa,miniature_pinscher,16
6941,ae1eb096845f419a35c1f3f5396c9ec2,vizsla,109
5633,8e10d1f33b37f98f019c97d77f5d3721,airedale,11
237,058d4bfce39c9f1157ca4c1b019bbf1a,scottish_deerhound,0
6464,a2c45749d89597425da581670dde0160,airedale,11
1384,21fc1c46c82db3978ea66cf310e3ab95,italian_greyhound,28
9858,f80541bbc3592999ccc617bdcbd9fde9,basenji,8
8118,caf609b8bda665e04c40c7bdd706a4d3,leonberg,13
4722,76772fb434731181bdd7c979f6f29bd3,cardigan,86
6752,a93f2659ef71bcaf4859c8f8395f258e,afghan_hound,2
1327,20c283ef7832a436eb919800f2be1718,great_pyrenees,7
3582,591dccdeb73744e3fcc648b155e73ab5,gordon_setter,65
3870,6002755e7429e70f4394d7dee443659b,sussex_spaniel,79
3392,5434d4b405e947aeeb94c141df21f008,pekinese,89
3300,51fdc7f1b12a540be7269752f64862ba,afghan_hound,2
9533,ef029489fc2941792a5460afd7345fcc,bouvier_des_flandres,46
9735,f52a0aaff41a517be216bf41c967a751,cardigan,86
5929,95cafdd4b2f6be2ba46c472c2dedb98f,wire-haired_fox_terrier,60
5600,8d64b701b234458957a62af9b81944dd,australian_terrier,18
6578,a57766c60a23dedbc29ade3517cf544b,staffordshire_bullterrier,76
8541,d67195583fae5a5cce6fd767ccddede1,blenheim_spaniel,17
4143,670e04498219ef5a3b2f7777ef4b439a,saint_bernard,52
4497,704fbb5c83c3eff3dc98c5c740dfe327,saint_bernard,52
6640,a6d2985d1428a3cfe6e4aa66bd9ee314,airedale,11
9658,f316697874ee29b9ee1897979a58e90c,soft-coated_wheaten_terrier,105
9897,f8b5c9e7e0aaa1412dcf01199e64c8d7,cardigan,86
4407,6e106668599f294d64790668e77d76e9,norfolk_terrier,53
4322,6bbc4b93df442ee3182b0a2c46fa8f29,brittany_spaniel,99
5008,7e8e985373e6db3c52c2e1f8c1ac313c,pug,26
8414,d34ca643d6c19c9943b40af456e62cd3,scottish_deerhound,0
5651,8e709d582d2c6e443ea7237848a3a083,great_pyrenees,7
9250,e86503273b282ab18bd09c6b6ef63de7,yorkshire_terrier,63
3557,58702ebaf1c9018a168307cf3af5f06c,norwich_terrier,78
7109,b262b17b84dd3887a6e3619e82474b53,sussex_spaniel,79
6844,abcb98b8f6840bd5563b037ba85a4d06,pekinese,89
929,16cc38641158115b57a4610e40e5f6a9,miniature_poodle,74
4653,746fcae0bd84652032ea716b9fbe4400,kelpie,45
1903,2ec0a4f923fe7c039a74a2e2aa0b0152,norfolk_terrier,53
3592,594ab95be088c207c235d9af32dad5a7,golden_retriever,117
5385,87e198d332493454d0c5645945050f8e,italian_greyhound,28
4686,75788fe1317d46dd758a9d295b83bc95,labrador_retriever,51
2186,36c1add2344fd41b7a73e06b61727a64,otterhound,111
3520,57b423fb3fbdf8d7aae4dfe8b4c8daf7,rhodesian_ridgeback,38
5647,8e4d2ac20aa4433988f8a0037fae8c31,italian_greyhound,28
637,0f9a30195723e9951f65ac1246e5deac,cardigan,86
6461,a2b9bd0ee3360ec1a174daf76f385d21,staffordshire_bullterrier,76
878,1553cf296f4d83f015a07afde78fd747,sealyham_terrier,37
1343,2113ab1c03c03a594809dcaa3e43b165,entlebucher,3
4734,76aa48855d652aa3713bc1a1a2a1e296,standard_schnauzer,101
3807,5e2d989ab3b1526aadff69bd52350cf1,groenendael,61
1641,289fe5f053910932c072c0296f5dc154,walker_hound,110
6909,ad61ba2639301bda9acd01999a7eb80f,english_setter,55
9050,e36cf92886e752cdd8be2101b3090a2c,briard,119
6357,a02a029a33acd0278e134b0176d54a84,cardigan,86
4568,72443a190c2729234c4df338d517115a,groenendael,61
5703,8fc79f8c31da438d2ace564999e943e9,bouvier_des_flandres,46
1725,2ac9a62048bf2bbce0c8b42b15130ec3,rhodesian_ridgeback,38
4097,65edb0a5f650ae22d18625df0f9c4e59,yorkshire_terrier,63
9882,f84d455704632ab197b47cfe4061da36,saint_bernard,52
2857,466d16819add5c3d7258842e71c97537,german_shepherd,113
5947,96332d61312a248ebe3a3007090000d5,affenpinscher,71
3352,53393a6f96186b5a8c5e51ae25d2ddca,lakeland_terrier,21
6675,a7930bb879d8475d3dc1816817a88a3d,kuvasz,107
4932,7bdcea2bf9276fce7f148f00e87edf42,bloodhound,50
21,008ba178d6dfc1a583617470d19c1673,otterhound,111
1267,1f747c2fa6f1984c04bbeebf3b97556a,irish_setter,39
9507,ee41243497e7715fe3094324b5aceeda,soft-coated_wheaten_terrier,105
4446,6f0d4c29c6bd29af6277fdd2afd26187,boston_bull,41
9663,f33c92eca07a03a242b4a9986fc66d9b,standard_poodle,75
6646,a6ff0cf6aaa1194be83bb73d5eaecf81,cairn,12
7356,b8536d60999368470b9fb64c4ad3ed6a,bouvier_des_flandres,46
7458,bb65d628f5a121b781f411e8598f8d60,italian_greyhound,28
6837,abb9fefaa637485a468bac9d825fd5c3,yorkshire_terrier,63
3057,4b6b945e49aa8efe691137a2c416a4cc,border_terrier,31
1369,21a7245032ec610d7cc2e2e2e20617d7,irish_water_spaniel,82
3920,61657cb3669e35e9c6f4f56b4e50bb6f,labrador_retriever,51
2375,3b1c9294433f37b1c13c84ea74f08d67,schipperke,43
4499,705933f1ba0ac42f48d3f5c6c9b7ebd2,silky_terrier,34
5691,8f98905c8a1010074eb939c26734ef5e,groenendael,61
1090,1b05bf1d2965886fd12bb67f921fe222,pekinese,89
3521,57b6db1ec82c01676e11d621f9e15c89,maltese_dog,1
250,05cab78114abb08afcda78ee70222edd,english_foxhound,47
1557,26914931b40a466c795993e6abd78673,cocker_spaniel,95
3693,5c13e38df48763724a42552504b8dde0,bouvier_des_flandres,46
7302,b6fc90a99b4489f067852fb2b38e641b,leonberg,13
9700,f3ffda74c6fcd4a8ff546bac62060276,sussex_spaniel,79
2557,3fa50a116915d4cfa704f04c0e8710c1,scotch_terrier,58
8156,cbe1e05f5c6a9cad9e5afa6e86dda4c0,papillon,22
1615,27fdff7f05bfa707dccde0c6662c3f7e,papillon,22
9428,ec8ae6ea9408c47092ca95031ebc6acd,gordon_setter,65
1546,263a1b1fa0cafa212f6c34c7bf693b57,affenpinscher,71
9997,fab782d25875a7cf5298cd2e2aa01cd5,rottweiler,85
1283,1feb929715c1e47b1cd7f6442ed75e51,sussex_spaniel,79
5714,9000dac1467ed4a3fff4d7658bbbf3e4,lhasa,33
3978,62d2ba5285d382f21cae068bdc4b5afa,cardigan,86
5003,7e69e9e20cf3b78cb6d2336df72575f7,tibetan_mastiff,112
739,1242d1521d58b7cc6dd03d95a02c8bcb,english_setter,55
6039,987de7672a009521f6d8c7cb6f679255,standard_schnauzer,101
6610,a63484a418084bbfd3158505b0bf6f9e,miniature_schnauzer,80
6361,a0581987fa74f323e695331abfd4537f,saluki,20
581,0e549376cfed70cf2a5b84e7a42d85ef,old_english_sheepdog,40
8257,cea803dc044c609ccab57ec3820bcc16,lakeland_terrier,21
4421,6e6cb711d60ba4af0d18224abc2c45ac,walker_hound,110
4925,7baa672b0451bb6f944c7d969edb61b6,ibizan_hound,30
6518,a42071349ea1285dc2de87a8148a3dac,vizsla,109
1516,258a8531e8ff16c40d750fa3ae77bd68,pekinese,89
9491,edcfee2eaca6697d103ad03531aec0c3,pomeranian,6
770,1312d2ca6f4bfd594624f7161be73ee7,eskimo_dog,118
1164,1d114c4409c9cba464f762b11ce47d57,standard_schnauzer,101
8245,ce384b69c955c293c02edb3888c03de0,chesapeake_bay_retriever,54
37,0100f55e4f0fe28f2c0465d3fc4b9897,golden_retriever,117
2111,349c2556fbccdb0672d63ebd0c2beaed,brabancon_griffon,116
6710,a85648ed4bd628838f5294085495293c,border_collie,104
9219,e79cc376c53b8333546437ca6e5b8759,siberian_husky,24
8775,dbf58e6de2a26b9f6f26c1c8723af964,japanese_spaniel,15
130,0314048edbd08c8c50eb3c93281bd043,pekinese,89
3701,5c483043f4082795df17b9ba26f4ff73,entlebucher,3
6648,a705cbd42cf04daaef1961ebb9b50d2b,sealyham_terrier,37
1461,2457b9e98cd35d12a90fae830c8e9200,norwich_terrier,78
6626,a6827689ba680fa5d3ce835f62ed1b04,irish_wolfhound,19
2631,412b82b8d22d227bd6938aa7884ac56b,tibetan_mastiff,112
3560,58907ef2bd01d75acf0a6a6ef9b60e58,standard_poodle,75
706,115ad26b0cef153d2afaf6985503c9c3,tibetan_terrier,10
4767,77adbcd124ca77b78044211f06ed0240,lakeland_terrier,21
9804,f6bdbf94ffea753f4f7638784faf01cc,dingo,70
9348,ea829d433019aedcdeb0215c10ea905b,shih-tzu,5
5753,9165ca35661772654f3b8f851d28d830,gordon_setter,65
4693,75bb4621bc439a77c96f973c6008160d,cairn,12
6134,9aad83b24fe76204e25cd5f7341586fe,wire-haired_fox_terrier,60
5965,969263eab216a0ead070d0f3736ce9d4,english_springer,93
5120,8165da6ab285d889a8a6f1980aad5869,dhole,87
2292,392bf4eb03d90228e2d37e42f36837c1,standard_poodle,75
2114,34aae33ecbc1652660ca2640d5c7e566,basset,59
8623,d88fe1dcc5296a6aae4528f6fa6ad52b,rhodesian_ridgeback,38
4053,64e8d146615645ec07587b6cd8f03f32,english_setter,55
8641,d8eee7c7a25bdb29844024d3451cd6ec,japanese_spaniel,15
8567,d7113712b0ecaf9ba397d7bb06624397,dhole,87
2080,33e6e9778f204b714e7f205b6830da7d,pomeranian,6
4634,73cb81b201c9ea7bb90ba3da50ddd960,saluki,20
5970,96bb7481a8b240dba59c8b8a21befa90,old_english_sheepdog,40
1660,2932b0c7298f1f35288901d9666ba52c,norfolk_terrier,53
5614,8dbe74d29b6c3839cf69f03a40d397dd,blenheim_spaniel,17
2,001cdf01b096e06d78e9e5112d419397,pekinese,89
6735,a8eeac0072bd96ade5bec1cf3bd974b5,mexican_hairless,69
8876,de93e2daa7d4993c8e531eb71110ce46,bernese_mountain_dog,4
6569,a55866a734b915d94b260d2a5bc642a8,sealyham_terrier,37
5711,8fef339017219eb3967f930c062f9dba,english_foxhound,47
5134,8199436be9930c4cc9cb747199b316f5,mexican_hairless,69
9041,e342333b4dd5d53c4720bb69b72cfe4e,silky_terrier,34
3032,4af4279fe2e7d81da962577848bce804,schipperke,43
105,0287b3374c33346e2b41f73af3a36261,leonberg,13
5400,8825e914555803f4c67b26593c9d5aff,shetland_sheepdog,84
4866,79f931065bf961e6251c37d890658116,irish_setter,39
5474,8a2519eb2577ce76ccedd4283f44354c,pomeranian,6
7062,b141511bd1e9f3010faa8582dd85303a,scotch_terrier,58
4517,70d08414060825704b78d7001ce4efe3,irish_wolfhound,19
503,0c1d98a09381f4dfffc510fab188f189,irish_setter,39
7163,b39fd55dd45e4f1066b80960c8f39a84,lhasa,33
1489,24e2e6d195b532bf0d2fa249f55afa18,basset,59
4998,7e3d9d78e20a2bf4a22e8d844a6b67e9,german_shepherd,113
7937,c66c6cfc9bb48d1093d24583f8722f55,wire-haired_fox_terrier,60
1563,269fffc6762062ee4ce466204bac4d9b,chow,27
2775,445263c4349c957b9d2a87f5646699c1,tibetan_terrier,10
629,0f74df5d1c925541eb1b3031a82a5cb8,keeshond,66
1344,2125684ed729de7ba10cc02ed8f75179,american_staffordshire_terrier,97
9000,e20e32bf114141e20a1af854ca4d0ecc,tibetan_mastiff,112
6424,a1fe7ef738fcd920e4d521d5fc4092d4,bluetick,49
9764,f5ced876dc38fce8230cb1c721e29973,pembroke,29
8556,d6bcaac6c121bd89f127f6b839959510,basset,59
1705,2a586995ffa57d8f693241ca833c9376,australian_terrier,18
1820,2cfe1877f1311b07a49c28a101c1ee04,flat-coated_retriever,102
689,10e2fcf8d3292866bc93d1048cec7962,briard,119
6619,a66c39c49a97afc680ed4da5cbaffe47,shih-tzu,5
9433,ecaec07d20ed3a12fc32314cf83c9370,german_shepherd,113
6130,9a94571c3563a04915b5b4e4d6d448fb,tibetan_mastiff,112
8253,ce7a719bf215d73fcf0d19f554bed5ba,great_pyrenees,7
8148,cbbdb384a6fb8b9b96b598ca1d4675b4,keeshond,66
3316,5252fae4c7a34c3e3a3971b016af37d3,german_short-haired_pointer,90
5961,968319ab218a721298197d0819f519ab,siberian_husky,24
1624,28353e057b0f67d44cb95baa708688d8,collie,42
4441,6eeae947efa8162eb3b8e8a0bafc7997,samoyed,9
4480,6fd91d9b93604a4b156662fb1d763d29,english_springer,93
810,13feb3feb14fe8aa91f70411bc1b10e9,brittany_spaniel,99
3639,5a73316d885b4b6e4d9845100f762e4c,boxer,91
7806,c33eda1d0346155ca7a6c8f03121945c,soft-coated_wheaten_terrier,105
4730,769fc71927cdbcc012395975def5c08a,newfoundland,32
8082,c9f93440c107a5fdf54b9652670c26df,african_hunting_dog,44
7224,b5109fc2e1a22542a8fe60e56b378b20,english_foxhound,47
3881,60589f1c3265c6d79fe0c6ba12009285,staffordshire_bullterrier,76
1936,2fbee06d34d96db9d521eae6b4765a8f,silky_terrier,34
8634,d8caec177609c9c618028a270d3fa85c,pembroke,29
8016,c87f27b3b22233dbd9529604630a7767,pekinese,89
1500,251c34f3b527215f0b865a4580bf4e95,boston_bull,41
1523,25b02d997fb29784ffa5d767cb0481d5,blenheim_spaniel,17
5924,95a35be5b90604e39e5177723ca0b348,affenpinscher,71
9895,f8a9f218dbc135010a7099efbb36a8ce,great_pyrenees,7
1396,2271373cc892e5a5b04f9c08adf250bb,blenheim_spaniel,17
10099,fcecf02b9cc36ab7c4db440058f331c0,chesapeake_bay_retriever,54
313,079e17a742380d333950962f2c83ffd2,dingo,70
4762,77928a7be51832f25f6909eb9cc4afce,siberian_husky,24
1695,2a15ca0aff3a7a9ecd961460c5f20ba5,irish_wolfhound,19
1000,18acb0833a0f70b25b772c383a5c49df,irish_setter,39
9755,f59c6ac65a3b996404ccce16dad310e0,beagle,14
5750,9133a4283e1921dbda180a11e9e147a7,walker_hound,110
10156,fe49341352549164ad921a67647507f1,dandie_dinmont,35
6107,9a109338c196f95c4000a7c1b6478b06,borzoi,88
2230,37dc6b7f49b757855bcbf64d7f203b5d,basenji,8
8329,d0a79a274e32f238ee0a14781fab1f60,cairn,12
6939,ae1ceabc7573a73c2f020afdc42aef50,great_pyrenees,7
1917,2f471b2057678001f20f70da691e4c5b,afghan_hound,2
8452,d4430442fe5cda78d7e482714f7e5ca4,bluetick,49
442,0a896d2b3af617df543787b571e439d8,leonberg,13
8210,cd2467e4da2dc73c38e6f7bc24b0e6e9,irish_terrier,62
3322,52839f9f5a08d9084b6fdba5120ba7dd,giant_schnauzer,114
1560,269943ddbcdae9ecf9f1eccd95503173,border_terrier,31
6867,ac63a26c445b5e7c92bbd09b1abe1673,border_terrier,31
1399,228e7403fbfab41c7586de3afb83887b,lhasa,33
3915,613d398180856d914f6be0b341b8cc98,miniature_schnauzer,80
7851,c443f3ba58dd6a986c974b56b1f1cbb6,newfoundland,32
5336,864dd68d1079dd10a784dbd2ff2c3995,samoyed,9
5863,93ed4d236ca388844089c0ea9cc935fe,kelpie,45
5690,8f93451056594e3730feb5a7b831d94b,malinois,98
995,187eaac78834950c66b5737394cc0f13,kerry_blue_terrier,57
2364,3aebe0afad42ce5d1c29472050b67380,borzoi,88
1092,1b23140bf99ab3a7a82ddefc64dff361,bloodhound,50
1731,2adc0323ecf18ff1dc969f4cca885539,norfolk_terrier,53
2535,3f3040cf4ce932d3e0d5d627c3ee0a89,blenheim_spaniel,17
4756,776a702e80fc75c7969198ede3ee0aad,boston_bull,41
3643,5a8902409f3b0563d60adeaf8482af1f,briard,119
2792,449ebdd75f83f1fe811aebf107775c8f,dingo,70
4083,65a3a8d1011f95e937d77e3a79700dad,standard_schnauzer,101
5251,84605f5fc5ad89a66b9b277e1223e962,borzoi,88
8759,db7d4420a51a8928e82bcb1d9a6c4167,dandie_dinmont,35
6227,9d171901854b046234bde698045b1044,welsh_springer_spaniel,73
9814,f6f603600c231d6dd529c54e45a7b2c5,basenji,8
679,1095f3f511b5d85db6e614fc6cf58250,pug,26
507,0c2fdeb77e6e650e69ecca013c7e8e67,groenendael,61
7328,b78eb9db784ba1849ae8e21a8df79a05,dingo,70
7116,b2873c30dc20a77365b071d7dc6dec79,blenheim_spaniel,17
9691,f3d517cae12f545fd445a0cfaf94b505,soft-coated_wheaten_terrier,105
5249,8454b5e6546f04871561de8f10d868c7,wire-haired_fox_terrier,60
1108,1b928ff14f47ec7d6bd5a2222191bd4c,saluki,20
20,008b1271ed1addaccf93783b39deab45,doberman,96
4614,7357a7f342db3222cb79574d2225d80d,welsh_springer_spaniel,73
374,09037f0995111a413fd8e976f3680f09,redbone,103
6337,9fc7c30c893bdbb6d0973062b73b91a6,miniature_schnauzer,80
8849,ddde7d44c5c478092358387baee20cfb,american_staffordshire_terrier,97
328,07ebe25829d387cef30160285d50e232,labrador_retriever,51
4585,727f8fa18a8668406448e9b00c52c671,irish_wolfhound,19
2476,3db0e7a5251e46b32584100fe3327cd4,ibizan_hound,30
7528,bcbf5ec7a0cddffc15917d416a90c6f7,cairn,12
4057,64fe508bc7626f6e0bdfbde3089d7cc0,cocker_spaniel,95
7507,bc3f7ee629b6ecbc058f6e24b823ba28,miniature_poodle,74
3393,5441212c564d93e51eff4498bd46f3f7,toy_terrier,77
2888,4787bd73d7c56305db4f23e7dddf7b96,dandie_dinmont,35
2023,3242d85b5761708a8ce72d3ec8130307,irish_setter,39
9634,f27909f3037a7b5443193d7101277fb6,irish_wolfhound,19
5514,8b29269d1fa6760127a7dc14f50596ae,italian_greyhound,28
7631,bf121d8d8af31728d8882d30242289e3,irish_terrier,62
7835,c3d41b0f8c76eda86e44c2dfaa654907,dandie_dinmont,35
390,0974b614b86b829821067bd0b1808b8c,ibizan_hound,30
3924,6172bf156eeabf8e45f1681effe6db17,siberian_husky,24
7075,b19813c11f94f561e45242347d8da73a,siberian_husky,24
3622,59fa1126dd8d4e541a770778973565a5,border_terrier,31
7869,c4bf9248192b875822e30f5e2a240c19,doberman,96
2052,3319b9107fe9b74435a3248c8a6ab691,walker_hound,110
4952,7c827702f217b522eacbee55931fdb52,afghan_hound,2
7641,bf4bfefe73ca9e7b22c7af5dd75e8e36,black-and-tan_coonhound,83
2437,3ca6b28ce9d3d1222acb030225ae244c,redbone,103
7584,be1a5fa3080c11a75880d3c57bc634c1,english_setter,55
7643,bf4efb3a9c94b5a92ef3751faa091121,bedlington_terrier,36
8855,de0966a23cecbb9f481714b059c8bcd3,english_setter,55
4273,6a9f93acce8890105a66f3a4b4a13d3d,wire-haired_fox_terrier,60
6069,995b2eea7f725108196ad726553ceb41,pomeranian,6
2632,413699c1f7cf1b34520b88324b49643f,west_highland_white_terrier,64
7313,b73c2a5a4f1bd70716a1da4b5e53081c,irish_setter,39
6479,a31f36d3aa5d81004b0d454902e40889,border_terrier,31
6095,99e0616fbf8014e22cfd09ec55fd448a,rhodesian_ridgeback,38
5240,842e3c6e44fda4102fe83d07dac72b3e,newfoundland,32
2290,3915c90aa4d23a5562accab744902269,newfoundland,32
6789,aa7c04434a8f718b639c4b73030349e2,miniature_poodle,74
6858,ac38f7a08bd51ef93c400e5d2098db92,cairn,12
3148,4db8ea2b1c3a9ddc0b64099d27e38f65,whippet,23
787,13863e32053e9735b55ba975ecd58cfd,malamute,67
6864,ac597b01b21a68f14b1d57e326cc9184,saint_bernard,52
5210,83826637f504a03f95aa5bdb025ab9f8,airedale,11
3361,5366788240f13bba024baa503b888cd5,sussex_spaniel,79
3687,5bff7c53d066491740da6994f7c6f3ce,labrador_retriever,51
201,04b5834c3a969c6308ce157c547bb313,basenji,8
2613,40d97cd83b13b9937b46e91a4b88d634,cardigan,86
1996,3170c7b0f1c78955cfcc94c14182c174,maltese_dog,1
9901,f8cc0c4e9be6827494a77260d383884f,pug,26
351,08644ddaf5a3ca7f08fcab7561ec4eea,bernese_mountain_dog,4
129,0311a6a51a414ba91f3ad8055170baa1,lhasa,33
3696,5c257ee170bdbf504fe3d43d09ab9bec,kuvasz,107
5913,953fc878b8830cb73c0cb9c58a0ce2e1,miniature_schnauzer,80
3182,4e80242b50eb1c68dc04cbea094fccf1,silky_terrier,34
712,118060ca946af5cfd1b3bbe030f9003c,boston_bull,41
4993,7df374a44e16734af61b3c1a156a0f63,pembroke,29
6023,980ecf1bdb0d8d48093f6a83a9b349a0,brittany_spaniel,99
7257,b5cb07aa4fca883205dd6d9b05d0689c,american_staffordshire_terrier,97
4950,7c638105cd596a1fd493694de886dbe8,giant_schnauzer,114
948,172bb084b4d25fcfe247da525a493e57,standard_schnauzer,101
3743,5d098c63f25c9754324e6caa7ee7ce10,redbone,103
10047,fbdeba9ec017fc43c814e2688ad62402,sealyham_terrier,37
1900,2ebed4a14973b0211b5802b15a3bfcf4,kuvasz,107
8501,d583fbee2a4c69e9af446ff6939ed478,sealyham_terrier,37
2397,3b9feabbfc7d1858fd643ebe98110e9e,curly-coated_retriever,100
6328,9f9c667f8eb625df654915087b9746ee,saluki,20
5297,857a4db72e722ecd29b900da9cee6036,doberman,96
5354,86da61ef74981730ff766ed0c61e8ffc,redbone,103
7777,c2985294aa6f6566578f945986107757,weimaraner,48
4765,77a089032276f7edce828022c3dca3e8,samoyed,9
3422,551d6596c290fc3f4032e6e2d6675f5d,miniature_poodle,74
8264,cedcd40ba220aafc622ebc603c2cdf25,tibetan_mastiff,112
9213,e79578de293a0b46e92448ce8f8bb69f,shetland_sheepdog,84
1319,20a9238dd34f189ec7de945e006e660b,beagle,14
5373,87713edeb72187de21b9b3fca4fc5bc3,mexican_hairless,69
6536,a49151672825eab94674d8dff6639f72,newfoundland,32
7657,bfd383676d64ac4b280719a0ef6e48b4,sealyham_terrier,37
7794,c2fe78e1b91e678b65d2a403dcef64ec,afghan_hound,2
8120,cafb4038e60e4806b0f6beeff7a61b51,norwich_terrier,78
1195,1dbdfe0bd41b5d1fcceada10ccc8c20d,curly-coated_retriever,100
2424,3c4a342c6aca01e2a31c03b072916fbe,boston_bull,41
7277,b646b8f2863d2e5ccf87b79024f4d517,german_short-haired_pointer,90
4569,724fbe5d721aa0296333c8a4b967077f,irish_wolfhound,19
2926,485a7d876ca6fa29de6f32e7773d1148,lhasa,33
7009,afbf6843f56d14242c3393850a5cb167,staffordshire_bullterrier,76
10,004396df1acd0f1247b740ca2b14616e,shetland_sheepdog,84
4853,79c132b5981112afd66ccf194005be1e,komondor,115
8931,e03f2a3e636ea5900f5c57ca7c7af68c,dandie_dinmont,35
5338,8650b152539571456f690c4f5a7ce77d,borzoi,88
3253,50c8080ab39f865bebfb05b20b5992c4,border_terrier,31
6973,aee6daee7cf47f6daa6ee98c4ceb15a0,great_dane,92
9344,ea77bbe28a68e90a21bbef677493ad65,weimaraner,48
638,0f9d92617b85252200cf99ef0f84d59d,pug,26
169,03f2f64aebc483ef8e5e17aba7311aa6,brabancon_griffon,116
6572,a5621787bbc9210a919ccbf5832426ef,bernese_mountain_dog,4
4061,650953565013848ff55db2f2dbde0888,yorkshire_terrier,63
229,055429c6fb404af27ac52a08216e6cda,shih-tzu,5
4562,721ff0c17974f06ea7cd909bda811a12,dhole,87
9429,ec8f1e4f39702089c985261d50c0c29f,lhasa,33
8430,d3c6e03d7b80ee6c253b1f3b0ac7c74c,siberian_husky,24
947,172137d59604f06ceaa15e7c6434c592,dingo,70
8801,dcc865c3a438f9d0f8588dd7d1e0aa09,labrador_retriever,51
7787,c2d352fbc92dd1fd1a043634676fada1,german_short-haired_pointer,90
4561,721923e4176919cb4ab0b6bd9f0a683f,scotch_terrier,58
9132,e57ca37ac086752c46e40a90139f9b26,bull_mastiff,94
2682,4240aa05faa5a88b85103ec5fccbafad,german_short-haired_pointer,90
7035,b069dbe6b93ea0082792e2e5160d8574,siberian_husky,24
168,03f2301867ca4d744773c4c06aa61d3c,borzoi,88
6291,9eb927fcd2caba4b3d0dfc193a1dfbb4,walker_hound,110
4393,6da6146a2615c85076d54df772df8d17,malinois,98
6657,a73d4f5c3ae0eb8dc94321d0d342609c,sussex_spaniel,79
6854,ac1f0dae1f65f34824afb54cc6d658b8,boxer,91
5443,8966b48825cf5490e084a3ce71d17095,american_staffordshire_terrier,97
7709,c0ec60ef57bce7f784d8a6f1615d169d,norwich_terrier,78
5572,8cb6a74c34257a22665589648d827aad,kerry_blue_terrier,57
6368,a089101ee54c8a8dade827acdd75e90c,border_collie,104
5124,8174c92381421de8ab5cfb54366a086e,pomeranian,6
358,0883e6cc994d9ba90592f400d502d838,bloodhound,50
122,02eef0f899b81ddf27a42641bc8db9ee,entlebucher,3
7309,b7341d35618784cf8f9844796df7f249,bluetick,49
824,143b9484273e57668d03bfc26755810a,miniature_schnauzer,80
3845,5f43019147be9d1fed8085929f3cc37d,german_shepherd,113
5078,80a4f9b1d472cc5e55b3ebddcc1d8619,afghan_hound,2
3203,4f2b024f7f2e670291cf17affb14cd93,brabancon_griffon,116
2483,3def41b57873b6e64537e9be6cf9b023,maltese_dog,1
